24;18;5105
24;19;3980
24;20;1600
24;21;2360
24;22;2090
24;23;1660
24;25;3620
24;26;4110
25;27;4650
25;2;1520
25;3;3880
25;4;4905
25;5;-21200
25;6;5745
25;7;6365
25;8;6785
25;9;8810
25;10;6435
25;11;4450
25;12;4440
25;13;330
25;14;5060
25;15;1810
25;16;2860
25;17;7150
25;18;5455
25;19;4470
25;20;1740
25;21;5350
25;22;-1520
25;23;2430
25;24;5410
25;26;500
26;27;3810
26;2;3400
26;3;760
26;4;2815
26;5;-19320
26;6;2755
26;7;4355
26;8;4425
26;9;7770
26;10;3865
26;11;3750
26;12;4160
26;13;890
26;14;3600
26;15;2300
26;16;2370
26;17;5550
26;18;3165
26;19;1900
26;20;3540
26;21;4720
26;22;-1450
26;23;3540
26;24;5970
26;25;570
